363138.0157,5370159.759
367833.8125,5372280.442
372616.1678,5373210.945
375559.1557,5371717.812
374909.9672,5363840.991
368526.2802,5363689.514
362120.9537,5365225.927
362964.8987,5369856.805
363138.0157,5370159.759
